Date,Open,High,Low,Close,Adj Close,Volume
2010-12-13,10.390000,10.440000,10.380000,10.390000,10.390000,216527
2010-12-14,10.415000,10.415000,10.360000,10.355000,10.355000,589269
2010-12-15,10.360000,10.385000,10.340000,10.355000,10.355000,555507
2010-12-16,10.360000,10.385000,10.340000,10.360000,10.360000,0
2010-12-17,10.410000,10.470000,10.385000,10.415000,10.415000,479653
2010-12-20,10.450000,10.495000,10.430000,10.495000,10.495000,254647
2010-12-21,10.500000,10.500000,10.470000,10.485000,10.485000,163987
2010-12-22,10.475000,10.520000,10.475000,10.490000,10.490000,464887
2010-12-23,10.510000,10.525000,10.490000,10.490000,10.490000,540265
2010-12-24,10.960000,10.960000,10.495000,10.495000,10.495000,40730
2010-12-29,10.520000,10.520000,10.390000,10.470000,10.470000,163637
2010-12-30,10.505000,10.525000,10.505000,10.520000,10.520000,258217
2010-12-31,10.565000,10.575000,10.565000,10.580000,10.580000,39054
2011-01-04,10.600000,10.600000,10.500000,10.520000,10.520000,316062
2011-01-05,10.530000,10.550000,10.450000,10.450000,10.450000,438861
2011-01-06,10.415000,10.460000,10.415000,10.460000,10.460000,227026
2011-01-07,10.465000,10.485000,10.450000,10.465000,10.465000,83399
2011-01-10,10.440000,10.475000,10.425000,10.470000,10.470000,1941827
2011-01-11,10.460000,10.475000,10.415000,10.430000,10.430000,418075
2011-01-12,10.405000,10.420000,10.355000,10.365000,10.365000,457138
2011-01-13,10.320000,10.410000,10.320000,10.400000,10.400000,293434
2011-01-14,10.415000,10.415000,10.360000,10.395000,10.395000,114017
2011-01-17,10.390000,10.400000,10.365000,10.385000,10.385000,172932
2011-01-18,10.375000,10.390000,10.345000,10.360000,10.360000,357164
2011-01-19,10.350000,10.395000,10.350000,10.385000,10.385000,139855
2011-01-20,10.390000,10.390000,10.320000,10.355000,10.355000,465633
2011-01-21,10.390000,10.390000,10.320000,10.345000,10.345000,0
2011-01-24,10.365000,10.385000,10.360000,10.365000,10.365000,138617
2011-01-25,10.390000,10.445000,10.385000,10.390000,10.390000,216653
2011-01-26,10.400000,10.400000,10.355000,10.360000,10.360000,316578
2011-01-27,10.340000,10.365000,10.340000,10.350000,10.350000,175347
2011-01-28,10.355000,10.370000,10.340000,10.380000,10.380000,593352
2011-01-31,10.395000,10.395000,10.355000,10.380000,10.380000,651564
2011-02-01,10.375000,10.375000,10.330000,10.350000,10.350000,570187
2011-02-02,10.355000,10.365000,10.330000,10.320000,10.320000,470505
2011-02-03,10.310000,10.360000,10.295000,10.315000,10.315000,173025
2011-02-04,10.335000,10.335000,10.270000,10.295000,10.295000,166397
2011-02-07,10.250000,10.275000,10.250000,10.280000,10.280000,517560
2011-02-08,10.290000,10.305000,10.270000,10.280000,10.280000,1218224
2011-02-09,10.280000,10.290000,10.250000,10.255000,10.255000,665224
2011-02-10,10.240000,10.295000,10.240000,10.265000,10.265000,219428
2011-02-11,10.285000,10.325000,10.285000,10.280000,10.280000,140040
2011-02-14,10.290000,10.330000,10.272000,10.310000,10.310000,76288
2011-02-15,10.300280,10.320000,10.269000,10.300000,10.300000,244637
2011-02-16,10.300280,10.350000,10.299000,10.322500,10.322500,533445
2011-02-17,10.330000,10.356000,10.309000,10.350000,10.350000,137990
2011-02-18,10.340000,10.345000,10.314000,10.327500,10.327500,164995
2011-02-21,10.325000,10.388000,10.325000,10.380000,10.380000,213350
2011-02-22,10.400000,10.525000,10.395000,10.420000,10.420000,625664
2011-02-23,10.415000,10.435000,10.370000,10.422500,10.422500,643336
2011-02-24,10.455000,10.470000,10.420000,10.440000,10.440000,657719
2011-02-25,10.415000,10.455000,10.415000,10.445000,10.445000,89973
2011-02-28,10.445000,10.470000,10.008000,10.452500,10.452500,238047
2011-03-01,10.437100,10.460000,10.425000,10.442500,10.442500,99043
2011-03-02,10.485000,10.485000,10.445000,10.437500,10.437500,412793
2011-03-03,10.440000,10.440000,10.380000,10.387500,10.387500,188807
2011-03-04,10.415000,10.470000,10.403000,10.440000,10.440000,701702
2011-03-07,10.420000,10.451000,10.402000,10.447500,10.447500,208302
2011-03-08,10.445000,10.459000,10.405000,10.415000,10.415000,118930
2011-03-09,10.425000,10.445000,10.412000,10.427500,10.427500,400732
2011-03-10,10.465000,10.495490,10.391000,10.482500,10.482500,320289
2011-03-11,10.495000,10.537480,10.490000,10.512500,10.512500,128948
2011-03-14,10.540000,10.550000,10.485000,10.542500,10.542500,703621
2011-03-15,10.610000,10.619000,10.540000,10.560000,10.560000,562882
2011-03-16,10.550000,10.630000,10.546500,10.622500,10.622500,303525
2011-03-17,10.590000,10.600000,10.540000,10.555000,10.555000,1286230
2011-03-18,10.575000,10.600190,10.555000,10.585000,10.585000,242070
2011-03-21,10.565000,10.585000,10.550000,10.575000,10.575000,382500
2011-03-22,10.585000,10.585000,10.489000,10.520000,10.520000,406313
2011-03-23,10.545000,10.575000,10.520000,10.547500,10.547500,830555
2011-03-24,10.560000,10.585040,10.530000,10.535000,10.535000,268087
2011-03-25,10.525000,10.550000,10.515000,10.522500,10.522500,210057
2011-03-28,10.490000,10.540000,10.489970,10.530000,10.530000,457587
2011-03-29,10.545000,10.550000,10.515000,10.507500,10.507500,165419
2011-03-30,10.510000,10.518000,10.473000,10.495000,10.495000,253590
2011-03-31,10.510000,10.535000,10.465000,10.490000,10.490000,468727
2011-04-01,10.505000,10.505000,10.445000,10.477500,10.477500,584964
2011-04-04,10.520000,10.520000,10.460000,10.490000,10.490000,59418
2011-04-05,10.490000,10.525000,10.440000,10.452500,10.452500,515220
2011-04-06,10.445000,10.475000,10.433500,10.455000,10.455000,196550
2011-04-07,10.425000,10.471000,10.415000,10.462500,10.462500,212703
2011-04-08,10.420000,10.445000,10.415000,10.422500,10.422500,866694
2011-04-11,10.410000,10.428000,10.405000,10.412500,10.412500,547696
2011-04-12,10.425000,10.496000,10.422000,10.492500,10.492500,197376
2011-04-13,10.480000,10.505000,10.460000,10.495000,10.495000,197845
2011-04-14,10.500000,10.545000,10.500000,10.512500,10.512500,322166
2011-04-15,10.550000,10.590000,10.515000,10.577500,10.577500,199782
2011-04-18,10.615000,10.628350,10.590000,10.617500,10.617500,492547
2011-04-19,10.625000,10.625000,10.580000,10.602500,10.602500,299440
2011-04-20,10.575000,10.610000,10.570000,10.595000,10.595000,201462
2011-04-21,10.588750,10.640000,10.575030,10.640000,10.640000,198326
2011-04-26,10.655000,10.675000,10.635000,10.675000,10.675000,185590
2011-04-27,10.510000,10.522000,10.449000,10.447500,10.447500,178433
2011-04-28,10.475000,10.530000,10.463000,10.522500,10.522500,259500
2011-04-29,10.519000,10.519000,10.519000,10.519000,10.519000,0
2011-05-03,10.530000,10.575000,10.505000,10.562500,10.562500,329189
2011-05-04,10.585000,10.585000,10.530000,10.577500,10.577500,206806
2011-05-05,10.565000,10.583000,10.530000,10.560000,10.560000,230958
2011-05-06,10.575000,10.585000,10.515000,10.552500,10.552500,312442
2011-05-09,10.565000,10.590000,10.515000,10.570000,10.570000,494577
2011-05-10,10.570000,10.585000,10.547000,10.560000,10.560000,291511
2011-05-11,10.600000,10.600000,10.505000,10.522500,10.522500,196932
2011-05-12,10.680000,10.680000,10.530000,10.565000,10.565000,505043
2011-05-13,10.545000,10.565000,10.525000,10.555000,10.555000,2080406
2011-05-16,10.560000,10.588000,10.530000,10.542500,10.542500,960279
2011-05-17,10.545000,10.575000,10.507000,10.560000,10.560000,222245
2011-05-18,10.575000,10.585000,10.530000,10.542500,10.542500,344897
2011-05-19,10.450000,10.560000,10.450000,10.545000,10.545000,268897
2011-05-20,10.555000,10.590000,10.542000,10.577500,10.577500,91598
2011-05-23,10.615000,10.625000,10.595000,10.605000,10.605000,141670
2011-05-24,10.615000,10.615000,10.575000,10.592500,10.592500,385184
2011-05-25,10.625000,10.640000,10.605000,10.612500,10.612500,517358
2011-05-26,10.580000,10.655000,10.579000,10.630000,10.630000,313178
2011-05-27,10.635000,10.655000,10.624000,10.645000,10.645000,272354
2011-05-31,10.650000,10.650000,10.494000,10.645000,10.645000,432756
2011-06-01,10.645000,10.680500,10.632000,10.680000,10.680000,203856
2011-06-02,10.695000,10.695500,10.655000,10.672500,10.672500,689415
2011-06-03,10.670000,10.695000,10.567000,10.645000,10.645000,311101
2011-06-06,10.670000,10.670000,10.630000,10.645000,10.645000,624247
2011-06-07,10.615000,10.665000,10.590000,10.597500,10.597500,126039
2011-06-08,10.640000,10.645000,10.575000,10.640000,10.640000,183743
2011-06-09,10.640000,10.665000,10.625000,10.645000,10.645000,232832
2011-06-10,10.680000,10.690000,10.647500,10.675000,10.675000,84895
2011-06-13,10.680000,10.683180,10.640000,10.657500,10.657500,277136
2011-06-14,10.685000,10.685000,10.625000,10.637500,10.637500,149651
2011-06-15,10.640000,10.660000,10.600000,10.652500,10.652500,125613
2011-06-16,10.680000,10.711000,10.674890,10.702500,10.702500,442591
2011-06-17,10.690000,10.724000,10.666000,10.692500,10.692500,192801
2011-06-20,10.715000,10.725000,10.666000,10.680000,10.680000,405318
2011-06-21,10.685000,10.685000,10.645000,10.662500,10.662500,673633
2011-06-22,10.690000,10.795000,10.672000,10.680000,10.680000,741403
2011-06-23,10.720000,10.735000,10.664000,10.720000,10.720000,277484
2011-06-24,10.700000,10.755000,10.690000,10.730000,10.730000,130834
2011-06-27,10.740000,10.753000,10.713000,10.717500,10.717500,205568
2011-06-28,10.700000,10.754000,10.639000,10.640000,10.640000,181891
2011-06-29,10.605000,10.624200,10.575000,10.600000,10.600000,199669
2011-06-30,10.600000,10.645000,10.575000,10.580000,10.580000,1239623
2011-07-01,10.580000,10.610000,10.363000,10.567500,10.567500,286049
2011-07-04,10.595000,10.620000,10.580000,10.595000,10.595000,306627
2011-07-05,10.620000,10.625000,10.578000,10.620000,10.620000,298089
2011-07-06,10.650000,10.675000,10.635000,10.665000,10.665000,129371
2011-07-07,10.635000,10.676000,10.610000,10.632500,10.632500,205887
2011-07-08,10.630000,10.720000,10.624000,10.705000,10.705000,600921
2011-07-11,10.735000,10.790000,10.710000,10.755000,10.755000,324698
2011-07-12,10.795000,10.865000,10.618000,10.767500,10.767500,277569
2011-07-13,10.775000,10.794000,10.715000,10.727500,10.727500,180971
2011-07-14,10.760000,10.760000,10.723000,10.745000,10.745000,202075
2011-07-15,10.770000,10.785000,10.750000,10.765000,10.765000,179423
2011-07-18,10.840000,10.840000,10.789000,10.810000,10.810000,119426
2011-07-19,10.740000,10.800000,10.740000,10.787500,10.787500,209668
2011-07-20,10.810000,10.810000,10.762000,10.775000,10.775000,475270
2011-07-21,10.830000,10.830000,10.700000,10.715000,10.715000,192659
2011-07-22,10.705000,10.770000,10.658000,10.760000,10.760000,312068
2011-07-25,10.795000,10.835000,10.786000,10.812500,10.812500,253323
2011-07-26,10.800000,10.840000,10.765000,10.790000,10.790000,552308
2011-07-27,10.830000,10.865000,10.795000,10.840000,10.840000,130254
2011-07-28,10.880000,10.880000,10.825000,10.840000,10.840000,224006
2011-07-29,10.840000,10.930000,10.840000,10.930000,10.930000,198830
2011-08-01,10.905000,10.950000,10.875000,10.940000,10.940000,253130
2011-08-02,10.945000,10.978000,10.922500,10.947500,10.947500,249834
2011-08-03,10.990000,11.036000,10.964000,11.002500,11.002500,169529
2011-08-04,10.985000,11.120000,10.550000,11.077500,11.077500,1007303
2011-08-05,11.160000,11.160000,10.870000,11.050000,11.050000,126491
2011-08-08,10.750000,12.225000,10.750000,11.072500,11.072500,3692601
2011-08-09,11.065000,11.101000,10.998000,10.995000,10.995000,365372
2011-08-10,11.040000,11.166000,11.023000,11.160000,11.160000,740265
2011-08-11,11.100000,11.165000,11.095000,11.112500,11.112500,871084
2011-08-12,11.095000,11.158000,11.067500,11.085000,11.085000,528829
2011-08-15,11.040000,11.105000,11.040000,11.085000,11.085000,3927446
2011-08-16,11.080000,11.109000,11.045000,11.055000,11.055000,2086190
2011-08-17,11.100000,11.180000,11.057000,11.162500,11.162500,1006076
2011-08-18,11.220000,11.362000,11.188000,11.300000,11.300000,563010
2011-08-19,11.320000,11.343000,11.222000,11.265000,11.265000,1119934
2011-08-22,11.240000,11.275000,11.227000,11.265000,11.265000,511225
2011-08-23,11.250000,11.285000,11.219000,11.252500,11.252500,519017
2011-08-24,11.250000,11.274000,11.179000,11.200000,11.200000,438204
2011-08-25,11.175000,11.241000,11.101000,11.222500,11.222500,537415
2011-08-26,11.230000,11.285000,11.165000,11.205000,11.205000,549873
2011-08-30,11.220000,11.224000,11.129000,11.220000,11.220000,501201
2011-08-31,11.175000,11.275000,11.095000,11.095000,11.095000,1307940
2011-09-01,11.200000,11.200000,11.051000,11.162500,11.162500,269129
2011-09-02,11.195000,13.504000,11.175000,11.240000,11.240000,502714
2011-09-05,11.315000,11.415000,11.298000,11.365000,11.365000,410250
2011-09-06,11.400000,12.743000,11.283000,11.355000,11.355000,219334
2011-09-07,11.255000,11.333000,11.255000,11.290000,11.290000,467155
2011-09-08,11.270000,11.369000,11.255000,11.307500,11.307500,214363
2011-09-09,11.325000,11.398000,11.295000,11.390000,11.390000,258375
2011-09-12,11.465000,11.470000,11.428000,11.440000,11.440000,135195
2011-09-13,11.480000,11.517000,11.428000,11.435000,11.435000,431860
2011-09-14,11.445000,11.483000,11.376000,11.405000,11.405000,259855
2011-09-15,11.410000,11.412200,11.278500,11.325000,11.325000,188078
2011-09-16,11.370000,11.380000,11.315000,11.367500,11.367500,254545
2011-09-19,11.425000,11.475000,11.385000,11.430000,11.430000,355349
2011-09-20,11.480000,11.495000,11.416000,11.440000,11.440000,584814
2011-09-21,11.445000,11.445000,11.378000,11.400000,11.400000,265215
2011-09-22,11.475000,11.546000,11.439000,11.482500,11.482500,266866
2011-09-23,11.480000,11.547000,11.443500,11.475000,11.475000,358549
2011-09-26,11.490000,11.512000,11.414000,11.425000,11.425000,149665
2011-09-27,11.365000,11.397000,11.300000,11.330000,11.330000,231272
2011-09-28,11.300000,11.395000,11.295000,11.365000,11.365000,348895
2011-09-29,11.365000,11.416000,11.350000,11.355000,11.355000,214416
2011-09-30,11.380000,11.470000,11.363000,11.442500,11.442500,435063
2011-10-03,11.430000,11.555000,11.430000,11.540000,11.540000,76793
2011-10-04,11.620000,11.730000,11.620000,11.642500,11.642500,935117
2011-10-05,11.595000,11.662000,11.545000,11.567500,11.567500,760206
2011-10-06,11.545000,11.723000,11.525000,11.587500,11.587500,1573372
2011-10-07,11.530000,11.615000,11.495000,11.542500,11.542500,205756
2011-10-10,11.545000,11.574000,11.450000,11.450000,11.450000,192124
2011-10-11,11.470000,11.497000,11.419000,11.437500,11.437500,718421
2011-10-12,11.465000,11.474400,11.355000,11.365000,11.365000,159415
2011-10-13,11.385000,11.480000,11.344000,11.460000,11.460000,367049
2011-10-14,11.470000,11.471000,11.334000,11.407500,11.407500,172224
2011-10-17,11.405000,11.498000,11.368000,11.475000,11.475000,673805
2011-10-18,11.555000,11.570000,11.485000,11.557500,11.557500,545797
2011-10-19,11.485000,11.565000,11.485000,11.535000,11.535000,187077
2011-10-20,11.545000,11.583000,11.500000,11.540000,11.540000,1094597
2011-10-21,11.510000,11.534000,11.444000,11.467500,11.467500,635119
2011-10-24,11.500000,11.507000,11.440000,11.442500,11.442500,487801
2011-10-25,11.450000,11.546000,11.388000,11.540000,11.540000,1230163
2011-10-26,11.440000,11.445000,11.367000,11.417500,11.417500,273487
2011-10-27,11.255000,11.386000,11.255000,11.282500,11.282500,1306601
2011-10-28,11.225000,11.320000,10.820000,11.255000,11.255000,1127479
2011-10-31,11.320000,11.430000,11.289000,11.430000,11.430000,553259
2011-11-01,11.555000,11.622000,11.482000,11.580000,11.580000,1367451
2011-11-02,11.480000,11.555000,11.480000,11.540000,11.540000,618352
2011-11-03,11.545000,11.590000,11.442000,11.462500,11.462500,1940249
2011-11-04,11.490000,11.545000,11.436000,11.495000,11.495000,403318
2011-11-07,11.520000,11.581000,11.510000,11.532500,11.532500,418549
2011-11-08,11.535000,11.594000,11.518000,11.567500,11.567500,423667
2011-11-09,11.580000,11.720000,11.554000,11.637500,11.637500,237167
2011-11-10,11.695000,11.695000,11.590000,11.610000,11.610000,550979
2011-11-11,11.635000,11.635000,11.551000,11.557500,11.557500,351936
2011-11-14,11.570000,11.645000,11.565000,11.632500,11.632500,557595
2011-11-15,11.690000,11.740000,11.640000,11.710000,11.710000,489763
2011-11-16,11.680000,11.746000,11.670000,11.700000,11.700000,366578
2011-11-17,11.745000,11.765000,11.659000,11.675000,11.675000,317647
2011-11-18,11.665000,11.714000,11.599000,11.630000,11.630000,515270
2011-11-21,11.685000,11.705000,11.645000,11.665000,11.665000,275686
2011-11-22,11.605000,11.725000,11.593000,11.687500,11.687500,142553
2011-11-23,11.745000,11.750000,11.667500,11.732500,11.732500,386170
2011-11-24,11.695000,11.786000,11.655000,11.722500,11.722500,530482
2011-11-25,11.695000,11.768000,11.618000,11.647500,11.647500,368699
2011-11-28,11.675000,11.710000,11.580000,11.690000,11.690000,223510
2011-11-29,11.720000,11.790000,11.710000,11.742500,11.742500,208410
2011-11-30,11.785000,11.831000,11.650000,11.650000,11.650000,517662
2011-12-01,11.675000,11.675000,11.535500,11.610000,11.610000,584285
2011-12-02,11.605000,11.628000,11.542000,11.585000,11.585000,1049783
2011-12-05,11.615000,11.615000,11.515000,11.540000,11.540000,525943
2011-12-06,11.565000,11.690000,11.514000,11.677500,11.677500,795607
2011-12-07,11.650000,11.720000,11.628630,11.650000,11.650000,395641
2011-12-08,11.655000,11.713000,11.621530,11.692500,11.692500,357757
2011-12-09,11.670000,11.708000,11.630000,11.657500,11.657500,345429
2011-12-12,11.655000,11.765000,11.655000,11.732500,11.732500,263677
2011-12-13,11.755000,11.771380,11.670000,11.692500,11.692500,325498
2011-12-14,11.670000,11.760000,11.654000,11.745000,11.745000,1329236
2011-12-15,11.745000,11.773000,11.688000,11.715000,11.715000,417210
2011-12-16,11.720000,11.805000,11.698000,11.782500,11.782500,569539
2011-12-19,11.705000,11.818000,11.705000,11.795000,11.795000,67674
2011-12-20,11.785000,11.814000,11.749000,11.767500,11.767500,1463178
2011-12-21,11.780000,11.844000,11.740000,11.765000,11.765000,809705
2011-12-22,11.785000,11.805000,11.744000,11.772500,11.772500,334321
2011-12-23,11.795000,11.850000,11.763000,11.825000,11.825000,300621
2011-12-28,11.795000,11.868000,11.729000,11.835000,11.835000,245651
2011-12-29,11.850000,11.895000,11.821000,11.877500,11.877500,171427
2011-12-30,11.900000,11.910000,11.844000,11.847500,11.847500,86039
2012-01-03,11.790000,11.856000,11.735000,11.820000,11.820000,1216064
2012-01-04,11.795000,11.828000,11.760000,11.775000,11.775000,391051
2012-01-05,11.800000,11.840000,11.748000,11.795000,11.795000,417461
2012-01-06,11.770000,11.865000,11.765000,11.825000,11.825000,230865
2012-01-09,11.815000,11.860000,11.805000,11.845000,11.845000,287422
2012-01-10,11.810000,11.850000,11.785000,11.772500,11.772500,357257
2012-01-11,11.790000,11.845000,11.755000,11.835000,11.835000,227393
2012-01-12,11.860000,11.860000,11.800000,11.820000,11.820000,455633
2012-01-13,11.815000,11.930000,11.765000,11.877500,11.877500,240232
2012-01-16,11.855000,11.920000,11.855000,11.892500,11.892500,476290
2012-01-17,11.905000,11.920000,11.855000,11.900000,11.900000,352427
2012-01-18,11.935000,11.957000,11.895000,11.915000,11.915000,315084
2012-01-19,11.895000,11.922000,11.826000,11.845000,11.845000,6343869
2012-01-20,11.855000,11.855000,11.755000,11.775000,11.775000,672806
2012-01-23,11.780000,11.792000,11.684000,11.720000,11.720000,107882
2012-01-24,11.740000,11.770000,11.692000,11.712500,11.712500,168223
2012-01-25,11.725000,11.760000,11.713630,11.730000,11.730000,422530
2012-01-26,11.765000,11.797000,11.742000,11.777500,11.777500,376633
2012-01-27,11.820000,11.827000,11.782000,11.790000,11.790000,733311
2012-01-30,11.820000,11.872000,11.807000,11.850000,11.850000,644442
2012-01-31,11.850000,11.900000,11.807000,11.892500,11.892500,636849
2012-02-01,11.875000,11.891000,11.827000,11.840000,11.840000,1032365
2012-02-02,11.835000,11.845000,11.742000,11.765000,11.765000,550851
2012-02-03,11.770000,11.800000,11.670000,11.670000,11.670000,908383
2012-02-06,11.720000,11.740000,11.680000,11.685000,11.685000,697426
2012-02-07,11.700000,11.714000,11.630000,11.645000,11.645000,362163
2012-02-08,11.620000,11.675000,11.614000,11.662500,11.662500,661575
2012-02-09,11.700000,11.700000,11.575000,11.577500,11.577500,506765
2012-02-10,11.585000,11.655000,11.577000,11.637500,11.637500,291062
2012-02-13,11.660000,11.670000,11.595000,11.652500,11.652500,507020
2012-02-14,11.640000,11.705000,11.628000,11.705000,11.705000,899083
2012-02-15,11.705000,11.736000,11.648000,11.710000,11.710000,668148
2012-02-16,11.700000,11.731000,11.640000,11.652500,11.652500,319011
2012-02-17,11.645000,11.645000,11.570000,11.600000,11.600000,196705
2012-02-20,11.600000,11.600000,11.550000,11.555000,11.555000,348348
2012-02-21,11.520000,11.600000,11.520000,11.577500,11.577500,330877
2012-02-22,11.600000,11.780000,11.548000,11.675000,11.675000,1417032
2012-02-23,11.680000,11.696000,11.641000,11.685000,11.685000,723241
2012-02-24,11.715000,11.733000,11.640000,11.717500,11.717500,135193
2012-02-27,11.730000,11.800000,11.730000,11.767500,11.767500,188549
2012-02-28,11.755000,11.800000,11.755000,11.775000,11.775000,1099580
2012-02-29,11.780000,11.780000,11.700000,11.735000,11.735000,513608
2012-03-01,11.740000,11.740000,11.648000,11.650000,11.650000,228766
2012-03-02,11.690000,11.750000,11.665000,11.737500,11.737500,260805
2012-03-05,11.740000,11.773000,11.705000,11.702500,11.702500,187326
2012-03-06,11.740000,11.760000,11.711000,11.747500,11.747500,387553
2012-03-07,11.750000,11.775000,11.722000,11.760000,11.760000,99639
2012-03-08,11.705000,11.763000,11.705000,11.732500,11.732500,563011
2012-03-09,11.740000,11.755000,11.720000,11.730000,11.730000,432887
2012-03-12,11.740000,11.795000,11.740000,11.785000,11.785000,501596
2012-03-13,11.750000,11.778000,11.703000,11.710000,11.710000,350442
2012-03-14,11.600000,11.659000,11.540000,11.542500,11.542500,470143
2012-03-15,11.500000,11.550000,11.465000,11.522500,11.522500,1230805
2012-03-16,11.505000,11.515000,11.424000,11.457500,11.457500,825053
2012-03-19,11.480000,11.517000,11.455800,11.477500,11.477500,418491
2012-03-20,11.475000,11.536000,11.452000,11.465000,11.465000,379864
2012-03-21,11.485000,11.539000,11.450000,11.520000,11.520000,493007
2012-03-22,11.560000,11.614000,11.530000,11.560000,11.560000,425395
2012-03-23,11.545000,11.630000,11.545000,11.595000,11.595000,199771
2012-03-26,11.615000,11.644000,11.540000,11.540000,11.540000,471678
2012-03-27,11.560000,11.615000,11.553000,11.610000,11.610000,961078
2012-03-28,11.600000,11.651000,11.578000,11.632500,11.632500,441568
2012-03-29,11.640000,11.667100,11.622900,11.647500,11.647500,991551
2012-03-30,11.655000,11.700000,11.625000,11.635000,11.635000,458507
2012-04-02,11.600000,11.659000,11.568000,11.630000,11.630000,622979
2012-04-03,11.600000,11.670000,11.587000,11.655000,11.655000,511931
2012-04-04,11.610000,11.680000,11.610000,11.630000,11.630000,174309
2012-04-05,11.645000,11.718000,11.626000,11.685000,11.685000,489621
2012-04-10,11.735000,11.823000,11.722000,11.812500,11.812500,284991
2012-04-11,11.800000,11.817000,11.740000,11.775000,11.775000,205356
2012-04-12,11.755000,11.783000,11.720000,11.737500,11.737500,773799
2012-04-13,11.765000,11.780000,11.735000,11.775000,11.775000,192015
2012-04-16,11.770000,11.794000,11.735000,11.762500,11.762500,331690
2012-04-17,11.775000,11.775000,11.700000,11.705000,11.705000,457677
2012-04-18,11.720000,11.724000,11.654000,11.687500,11.687500,498884
2012-04-19,11.670000,11.698000,11.640000,11.665000,11.665000,404635
2012-04-20,11.645000,11.684000,11.602000,11.650000,11.650000,215656
2012-04-23,11.675000,11.705000,11.660000,11.675000,11.675000,211818
2012-04-24,11.685000,11.700000,11.631000,11.682500,11.682500,249470
2012-04-25,11.550000,11.638460,11.520000,11.535000,11.535000,670337
2012-04-26,11.545000,11.601000,11.530000,11.572500,11.572500,253974
2012-04-27,11.630000,11.630000,11.540000,11.547500,11.547500,756777
2012-04-30,11.555000,11.570000,11.517000,11.542500,11.542500,203066
2012-05-01,11.540000,11.609000,11.530000,11.552500,11.552500,511953
2012-05-02,11.535000,11.630000,11.535000,11.600000,11.600000,448994
2012-05-03,11.620000,11.670000,11.583000,11.602500,11.602500,979635
2012-05-04,11.630000,11.650000,11.588000,11.630000,11.630000,307792
2012-05-08,11.705000,11.710000,11.598000,11.697500,11.697500,231462
2012-05-09,11.700000,11.740000,11.671000,11.705000,11.705000,3044772
2012-05-10,11.695000,11.712000,11.609000,11.645000,11.645000,64858
2012-05-11,11.660000,11.700000,11.650000,11.660000,11.660000,204585
2012-05-14,11.675000,11.755000,11.675000,11.740000,11.740000,493583
2012-05-15,11.730000,11.749000,11.690000,11.730000,11.730000,288488
2012-05-16,11.730000,11.820000,11.696000,11.755000,11.755000,901990
2012-05-17,11.750000,11.807000,11.750000,11.785000,11.785000,219472
2012-05-18,11.815000,11.850000,11.791000,11.842500,11.842500,428129
2012-05-21,11.835000,11.868000,11.790000,11.805000,11.805000,581074
2012-05-22,11.680000,11.812000,11.680000,11.777500,11.777500,1401292
2012-05-23,11.720000,11.878000,11.720000,11.862500,11.862500,184695
2012-05-24,11.840000,11.905000,11.840000,11.875000,11.875000,837125
2012-05-25,11.855000,11.910000,11.855000,11.895000,11.895000,582179
2012-05-29,11.840000,11.905000,11.840000,11.850000,11.850000,672955
2012-05-30,11.885000,11.968430,11.870000,11.957500,11.957500,1169480
2012-05-31,11.950000,12.050000,11.903000,12.040000,12.040000,1961875
2012-06-01,12.030000,12.210000,12.030000,12.125000,12.125000,1785922
2012-06-06,11.960000,12.080000,11.960000,12.015000,12.015000,3382819
2012-06-07,12.040000,12.060000,11.907000,11.920000,11.920000,1253837
2012-06-08,11.975000,12.055000,11.911000,12.002500,12.002500,1146518
2012-06-11,11.960000,11.997000,11.920000,11.975000,11.975000,623060
2012-06-12,11.945000,12.000000,11.882000,11.910000,11.910000,214917
2012-06-13,11.865000,11.900000,11.810000,11.850000,11.850000,1779169
2012-06-14,11.880000,11.890000,11.791000,11.827500,11.827500,382640
2012-06-15,11.950000,11.950000,11.855000,11.910000,11.910000,537246
2012-06-18,11.945000,12.005000,11.861000,11.942500,11.942500,216185
2012-06-19,11.925000,11.995000,11.875000,11.887500,11.887500,523778
2012-06-20,11.870000,11.945000,11.851000,11.890000,11.890000,661694
2012-06-21,11.885000,11.980000,11.881000,11.970000,11.970000,235285
2012-06-22,12.020000,12.020000,11.960000,11.982500,11.982500,155367
2012-06-25,12.015000,12.040000,12.000000,12.017500,12.017500,151782
2012-06-26,12.010000,12.012000,11.928000,11.990000,11.990000,911207
2012-06-27,11.970000,11.995000,11.953000,11.975000,11.975000,325058
2012-06-28,12.045000,12.045000,11.993000,12.025000,12.025000,885918
2012-06-29,11.860000,11.975000,11.820000,11.940000,11.940000,986390
2012-07-02,11.915000,11.980000,11.893000,11.967500,11.967500,395781
2012-07-03,11.945000,11.985000,11.875000,11.875000,11.875000,331815
2012-07-04,11.850000,11.930000,11.850000,11.922500,11.922500,457089
2012-07-05,11.920000,11.970000,11.858000,11.945000,11.945000,691118
2012-07-06,11.970000,12.010000,11.782000,12.005000,12.005000,2347978
2012-07-09,12.015000,12.052000,11.999000,12.027500,12.027500,64518
2012-07-10,12.015000,12.045000,12.009000,12.025000,12.025000,215880
2012-07-11,12.050000,12.065000,12.002000,12.045000,12.045000,439126
2012-07-12,12.050000,12.115000,12.035000,12.087500,12.087500,142199
2012-07-13,12.095000,12.110000,12.070000,12.092500,12.092500,119089
